renda;compra;idade;scrcrdt;sexo
4741.33;4010.96;47;107;0
4713.52;3862.4;47;107;0
4722.48;4194.52;47;107;0
4727.24;3845.58;47;107;0
4665.89;3813.26;47;107;0
4575.1;4196.39;47;107;0
4628.06;3701.69;47;107;0
4507.45;4459.87;47;107;0
4268.39;3843.04;47;107;0
4374.7;3823.06;47;107;0
5016.82;4177.86;47;107;0
4602.72;3923.69;47;107;0
4720.85;3984.81;47;107;0
4992.19;4078.65;47;107;0
5092.66;5071.31;47;107;0
4627.92;4074.2;47;107;0
4767.38;4321.15;47;107;0
4610.59;3963.34;47;107;0
3933.95;4120.35;47;107;0
4671.2;4111.52;47;107;0
4626.39;4097.48;47;107;0
4760.36;4119.27;47;107;0
4806.79;4203.48;47;107;0
4653.65;4061.68;47;107;0
4957.11;4177.96;47;107;0
4968.07;4298.9;47;107;0
4773.43;4579.94;47;107;0
4636.15;3813.06;47;107;0
4599.97;4439.81;47;107;0
4651.95;4649.09;47;107;0
4557.38;4164.04;47;107;0
4913.66;4083.47;47;107;0
4712.23;3799.86;47;107;0
4557.19;4190.22;47;107;0
4847.28;4091.37;47;107;0
4364.86;3842.58;47;107;0
4441.14;4014.22;47;107;0
4814.63;4163.64;47;107;0
4824.76;3969.49;47;107;0
4434.06;4040.59;47;107;0
4595.57;3989.08;47;107;0
4995.19;4183.82;47;107;0
5589.42;5026.44;47;107;0
4933.93;4837.91;47;107;0
4836.39;3951.42;47;107;0
5437.71;4714.76;47;107;0
4649.13;3995.02;47;107;0
4998.99;4252.6;47;107;0
4443.99;4122.61;47;107;0
4954.25;4903.92;47;107;0
4853.86;4038.83;47;107;0
5251.61;4718.85;47;107;0
4447.09;4098.71;47;107;0
5048.96;4200.08;47;107;0
4333.29;3979.99;47;107;0
4616.72;4283.74;47;107;0
4758.49;3975.2;47;107;0
5013.52;4093.75;47;107;0
4720.56;4308.4;47;107;0
4766.38;4144.39;47;107;0
5113.54;4148.48;47;107;0
4511.55;3927.92;47;107;0
4986.85;4331.23;47;107;0
4556.81;4098.99;47;107;0
4601.71;4213.44;47;107;0
4834.16;3972.75;47;107;0
4543.06;4250.69;47;107;0
4633.34;3877.16;47;107;0
4609.63;3863.11;47;107;0
4935.89;4253.22;47;107;0
4446.72;3854.51;47;107;0
4659.26;3951.76;47;107;0
4586.02;3954.75;47;107;0
4694.59;4469.81;47;107;0
4359.06;4416.3;47;107;0
4501.16;3999.55;47;107;0
4842.92;4214.15;47;107;0
4936.3;4398.13;47;107;0
5102.0;4773.68;47;107;0
4715.72;3964.43;47;107;0
4730.79;4717.95;47;107;0
4126.84;3790.42;47;107;0
4600.65;3806.1;47;107;0
4556.35;4013.97;47;107;0
4782.93;4021.26;47;107;0
4233.35;4135.12;47;107;0
4393.44;3512.22;47;107;0
5012.46;3983.82;47;107;0
4576.78;4271.36;47;107;0
4366.26;3882.45;47;107;0
4342.22;4180.51;47;107;0
4878.52;4244.46;47;107;0
4497.33;4056.01;47;107;0
5017.18;4684.18;47;107;0
4176.92;3892.34;47;107;0
4525.63;4293.79;47;107;0
4917.36;4496.47;47;107;0
4752.17;4597.07;47;107;0
4440.75;4146.62;47;107;0
4244.05;3692.33;47;107;0
4629.48;3825.77;47;107;0
4623.53;3880.44;47;107;0
5115.32;4621.59;47;107;0
4878.05;4158.51;47;107;0
4238.95;4190.57;47;107;0
4830.83;4270.24;47;107;0
5124.4;4920.99;47;107;0
4759.26;3873.22;47;107;0
4729.03;3751.96;47;107;0
4996.27;4873.73;47;107;0
4483.22;3584.82;47;107;0
5210.93;4309.85;47;107;0
4431.35;4171.24;47;107;0
4587.7;3735.66;47;107;0
4795.3;4660.36;47;107;0
4592.7;3961.32;47;107;0
4802.28;4590.02;47;107;0
4738.41;3904.35;47;107;0
4149.33;4019.77;47;107;0
4584.45;3627.48;47;107;0
3990.21;4052.86;47;107;0
4597.25;4175.0;47;107;0
4922.22;3885.38;47;107;0
4833.58;4149.57;47;107;0
4436.37;4171.06;47;107;0
4214.21;4080.16;47;107;0
4396.03;4105.52;47;107;0
4477.54;4055.44;47;107;0
5088.79;4084.29;47;107;0
4549.95;4081.16;47;107;0
4444.96;3886.2;47;107;0
4963.68;4710.75;47;107;0
4030.63;4036.54;47;107;0
5062.42;5024.69;47;107;0
4600.03;4204.79;47;107;0
4989.1;4577.43;47;107;0
4725.63;3988.72;47;107;0
5196.73;4988.11;47;107;0
4556.85;4066.08;47;107;0
4774.86;4256.36;47;107;0
4906.0;4025.95;47;107;0
4975.82;3981.35;47;107;0
4720.78;3985.33;47;107;0
4546.69;4374.55;47;107;0
4502.77;4098.46;47;107;0
4543.2;4100.2;47;107;0
4661.0;4069.5;47;107;0
4842.86;3949.93;47;107;0
4468.61;3936.08;47;107;0
4531.85;4149.67;47;107;0
4664.22;4311.08;47;107;0
4724.36;4150.52;47;107;0
4680.59;3781.67;47;107;0
4838.55;4623.43;47;107;0
4615.46;4099.29;47;107;0
4324.26;4173.69;47;107;0
5119.36;5089.48;47;107;0
4272.64;3719.67;47;107;0
4768.43;4200.75;47;107;0
4960.89;4440.36;47;107;0
4910.67;4268.23;47;107;0
4927.76;3987.31;47;107;0
4411.25;3924.41;47;107;0
4543.74;4157.19;47;107;0
5081.08;5012.15;47;107;0
5096.26;4872.28;47;107;0
5071.1;4182.0;47;107;0
4950.84;4078.53;47;107;0
5157.22;4150.37;47;107;0
4503.19;4092.82;47;107;0
4360.98;3925.72;47;107;0
5048.28;4953.92;47;107;0
4833.22;3930.43;47;107;0
5249.8;5184.22;47;107;0
5078.96;5054.23;47;107;0
4539.6;4055.57;47;107;0
4650.25;4206.16;47;107;0
4621.7;4078.04;47;107;0
4698.2;4027.19;47;107;0
4577.88;3894.5;47;107;0
4524.73;4192.22;47;107;0
4755.53;4039.83;47;107;0
4525.35;4480.86;47;107;0
4520.64;4286.34;47;107;0
4002.56;3877.07;47;107;0
4307.3;3938.78;47;107;0
5046.92;4822.35;47;107;0
4707.3;4004.85;47;107;0
4733.89;3941.31;47;107;0
4547.2;4213.31;47;107;0
4221.75;3940.55;47;107;0
4614.71;4063.15;47;107;0
4832.4;4816.82;47;107;0
4739.39;3981.44;47;107;0
5098.89;4096.13;47;107;0
5108.63;4953.51;47;107;0
4569.69;4044.64;47;107;0
5020.09;4874.97;47;107;0
5009.45;4248.66;47;107;0
5405.86;5250.96;47;107;0
4669.34;4666.19;47;107;0
4927.58;4863.85;47;107;0
4891.59;3977.52;47;107;0
4733.95;4156.69;47;107;0
4598.32;4176.52;47;107;0
4801.42;4231.46;47;107;0
5097.32;4171.6;47;107;0
4901.86;4173.54;47;107;0
4733.84;4143.41;47;107;0
4518.2;3966.9;47;107;0
4825.05;4050.72;47;107;0
5517.21;5461.89;47;107;0
4425.61;4014.48;47;107;0
4903.69;4735.4;47;107;0
4847.91;4088.39;47;107;0
4643.91;3858.47;47;107;0
4933.71;4933.42;47;107;0
4977.92;4078.32;47;107;0
4708.39;4136.89;47;107;0
4796.5;4157.38;47;107;0
4507.14;3925.25;47;107;0
4952.54;4946.29;47;107;0
4413.71;3743.96;47;107;0
4991.17;4064.16;47;107;0
4642.46;3894.29;47;107;0
4196.69;3988.69;47;107;0
4748.5;4057.14;47;107;0
4980.44;4153.17;47;107;0
4552.7;4023.38;47;107;0
4807.88;4679.17;47;107;0
4919.82;4125.1;47;107;0
5174.6;5019.61;47;107;0
4588.9;4198.71;47;107;0
4623.46;3771.56;47;107;0
5141.2;4060.32;47;107;0
4769.48;4020.16;47;107;0
4810.69;3895.68;47;107;0
4517.66;4192.43;47;107;0
4597.86;3966.57;47;107;0
4440.28;4302.71;47;107;0
5077.75;4388.17;47;107;0
4675.53;4068.85;47;107;0
4752.16;3809.81;47;107;0
4560.29;4063.4;47;107;0
4758.3;4130.4;47;107;0
4729.52;4462.14;47;107;0
4495.07;4059.5;47;107;0
4766.15;4046.63;47;107;0
4628.49;3834.2;47;107;0
4854.59;4236.65;47;107;0
4254.62;3890.72;47;107;0
4726.12;4158.74;47;107;0
4892.31;3912.3;47;107;0
4836.25;4492.78;47;107;0
4761.07;4726.79;47;107;0
4603.38;4005.66;47;107;0
4425.7;3964.27;47;107;0
4899.56;4831.23;47;107;0
5031.15;4744.93;47;107;0
4665.53;4005.45;47;107;0
4594.67;3996.75;47;107;0
5003.67;4142.05;47;107;0
4397.48;3875.37;47;107;0
5010.05;4270.17;47;107;0
4813.4;4765.76;47;107;0
4908.85;4030.42;47;107;0
4725.47;4169.82;47;107;0
4276.44;3853.5;47;107;0
4557.24;4039.0;47;107;0
5019.52;4296.8;47;107;0
5187.37;4639.45;47;107;0
5215.28;4868.62;47;107;0
4751.83;3864.6;47;107;0
4520.5;4044.17;47;107;0
4672.06;4199.92;47;107;0
5267.24;4303.45;47;107;0
4384.01;4106.29;47;107;0
5005.11;4094.29;47;107;0
5573.32;5223.42;47;107;0
4610.85;4277.57;47;107;0
4891.45;3997.72;47;107;0
5467.12;4947.34;47;107;0
4358.61;4025.46;47;107;0
4888.21;3897.52;47;107;0
4535.81;4055.04;47;107;0
4192.37;3980.66;47;107;0
4776.08;4007.02;47;107;0
4481.99;4263.4;47;107;0
4662.64;3900.13;47;107;0
5210.13;4201.39;47;107;0
5027.75;3985.2;47;107;0
4777.45;3860.81;47;107;0
4843.04;4166.16;47;107;0
4899.54;4188.23;47;107;0
4510.62;4230.97;47;107;0
4150.78;4112.58;47;107;0
4909.83;4297.57;47;107;0
4301.45;4014.51;47;107;0
3903.36;4326.87;47;107;0
4594.4;3650.25;47;107;0
4878.34;4304.1;47;107;0
4887.26;4224.44;47;107;0
5077.85;4050.84;47;107;0
4643.12;3830.85;47;107;0
4693.19;3941.03;47;107;0
4697.05;4285.38;47;107;0
4212.3;4169.59;47;107;0
4491.9;4379.54;47;107;0
4961.52;4958.82;47;107;0
4177.77;4174.4;47;107;0
4836.34;4773.84;47;107;0
4906.05;4292.06;47;107;0
4901.8;4179.66;47;107;0
4948.81;4292.34;47;107;0
4990.93;4081.73;47;107;0
4507.03;4080.31;47;107;0
4671.75;3999.78;47;107;0
4373.27;4215.82;47;107;0
4252.0;3742.32;47;107;0
4382.94;3943.36;47;107;0
4730.5;3845.26;47;107;0
4645.39;3937.42;47;107;0
4564.12;4142.37;47;107;0
4622.77;3778.98;47;107;0
4739.31;4639.16;47;107;0
4841.14;4109.8;47;107;0
4564.98;4089.86;47;107;0
5080.63;4813.84;47;107;0
5181.55;5131.24;47;107;0
4763.96;4023.0;47;107;0
4383.22;4135.12;47;107;0
4122.53;3792.64;47;107;0
4998.43;4111.51;47;107;0
4456.44;4107.39;47;107;0
4659.51;3843.84;47;107;0
4409.15;4002.88;47;107;0
4866.16;4032.48;47;107;0
5123.47;4910.25;47;107;0
5028.1;4705.97;47;107;0
4497.47;3844.88;47;107;0
5360.05;5059.7;47;107;0
4950.09;4762.77;47;107;0
4556.47;4025.77;47;107;0
4765.94;3888.22;47;107;0
5108.7;4917.46;47;107;0
4501.03;3720.17;47;107;0
4917.46;4063.33;47;107;0
4970.5;3922.49;47;107;0
4603.89;4204.19;47;107;0
5079.89;4084.63;47;107;0
4887.56;3930.98;47;107;0
4080.23;3795.59;47;107;0
4737.04;3907.77;47;107;0
4809.66;4328.63;47;107;0
4587.84;4107.77;47;107;0
4518.99;4289.66;47;107;0
5118.03;5090.16;47;107;0
4459.05;4135.89;47;107;0
4449.23;3579.11;47;107;0
4914.34;4524.8;47;107;0
4775.78;3781.08;47;107;0
4838.52;4241.69;47;107;0
4451.83;4282.67;47;107;0
5125.89;4107.87;47;107;0
4476.69;4171.84;47;107;0
4700.69;4011.79;47;107;0
4215.93;3975.73;47;107;0
4896.59;4186.28;47;107;0
4380.48;3876.46;47;107;0
5162.77;5008.85;47;107;0
5147.71;4735.82;47;107;0
4486.65;4044.32;47;107;0
5080.69;4822.77;47;107;0
5284.7;4680.74;47;107;0
4572.17;3873.58;47;107;0
4935.49;3956.59;47;107;0
4414.72;3893.45;47;107;0
4541.07;4207.67;47;107;0
4390.88;4030.75;47;107;0
4937.94;4206.6;47;107;0
4805.62;3997.78;47;107;0
5134.3;4853.42;47;107;0
4321.95;3894.64;47;107;0
5057.06;4200.87;47;107;0
4922.42;4140.7;47;107;0
4531.99;4436.31;47;107;0
4683.12;4334.08;47;107;0
4441.22;4701.15;47;107;0
5015.76;4570.57;47;107;0
4211.65;3726.28;47;107;0
4128.02;4076.63;47;107;0
4943.91;4074.46;47;107;0
4540.04;4079.04;47;107;0
4212.12;3940.47;47;107;0
4948.79;4203.5;47;107;0
5058.35;5047.1;47;107;0
4813.87;4043.19;47;107;0
5195.73;5182.38;47;107;0
5104.7;4147.85;47;107;0
4485.0;3991.34;47;107;0
4986.21;4599.33;47;107;0
4330.62;4129.17;47;107;0
4910.5;4743.92;47;107;0
4526.41;3928.1;47;107;0
4513.46;4339.74;47;107;0
4829.92;4135.82;47;107;0
4349.08;4300.82;47;107;0
4329.39;3606.82;47;107;0
4657.3;4353.46;47;107;0
5251.71;4954.2;47;107;0
4744.75;4093.47;47;107;0
4479.6;3978.88;47;107;0
4696.9;4279.56;47;107;0
5127.72;4825.44;47;107;0
4465.71;3929.18;47;107;0
4266.8;3924.18;47;107;0
4517.18;4151.63;47;107;0
4838.5;4124.41;47;107;0
4854.78;4031.21;47;107;0
5048.99;4956.38;47;107;0
4925.68;3967.45;47;107;0
4517.4;3927.81;47;107;0
5140.38;4720.13;47;107;0
4815.94;3813.27;47;107;0
4759.83;4128.98;47;107;0
4487.26;3843.46;47;107;0
4142.36;4190.87;47;107;0
4612.71;4016.28;47;107;0
4457.96;3970.89;47;107;0
4517.94;3923.32;47;107;0
5056.64;4961.17;47;107;0
4494.33;3982.87;47;107;0
4837.82;3942.46;47;107;0
4991.31;4013.64;47;107;0
4895.21;4048.58;47;107;0
4930.68;3906.16;47;107;0
5116.84;4908.01;47;107;0
4535.6;4241.61;47;107;0
4912.16;4276.6;47;107;0
5086.43;4904.09;47;107;0
4429.16;4140.47;47;107;0
4769.29;4167.43;47;107;0
4413.03;3914.52;47;107;0
4113.97;4002.78;47;107;0
4668.21;4154.27;47;107;0
4438.6;3958.17;47;107;0
5144.43;4144.87;47;107;0
4718.83;4084.46;47;107;0
4620.43;3953.99;47;107;0
4512.7;4111.74;47;107;0
4806.65;4042.42;47;107;0
4502.37;4282.78;47;107;0
4891.26;4348.02;47;107;0
4904.28;4022.22;47;107;0
4890.3;3891.96;47;107;0
4816.55;3998.51;47;107;0
4743.49;4209.47;47;107;0
4599.16;3902.19;47;107;0
4575.67;4183.39;47;107;0
4627.8;4068.71;47;107;0
4881.61;4008.68;47;107;0
4584.95;4299.36;47;107;0
5247.09;5088.0;47;107;0
5138.13;4833.76;47;107;0
4351.08;3863.44;47;107;0
4999.89;4970.55;47;107;0
5273.24;5067.19;47;107;0
4559.12;3755.54;47;107;0
4646.78;4144.14;47;107;0
4941.46;4929.72;47;107;0
4584.55;3682.81;47;107;0
5102.14;5020.76;47;107;0
5192.94;4894.56;47;107;0
4808.37;4545.0;47;107;0
5135.3;4775.38;47;107;0
4793.26;4729.62;47;107;0
4493.76;4114.07;47;107;0
4596.47;4009.9;47;107;0
4695.88;4084.71;47;107;0
4991.29;4390.29;47;107;0
4651.46;3898.15;47;107;0
4416.72;4257.5;47;107;0
5031.35;4106.2;47;107;0
4920.88;3914.78;47;107;0
4810.01;3921.18;47;107;0
4386.56;4364.23;47;107;0
5124.22;4229.8;47;107;0
5005.21;4177.12;47;107;0
4008.52;3925.91;47;107;0
4733.13;3967.9;47;107;0
4586.13;3865.52;47;107;0
5034.34;4920.65;47;107;0
4770.19;4255.42;47;107;0
4636.01;4048.55;47;107;0
4341.19;3787.92;47;107;0
4499.52;3941.98;47;107;0
4674.98;4072.46;47;107;0
4817.12;4413.53;47;107;0
4640.83;3771.98;47;107;0
4605.16;4217.12;47;107;0
4716.65;4099.83;47;107;0
5146.2;4703.1;47;107;0
4615.99;4019.36;47;107;0
4605.29;4133.2;47;107;0
4280.29;4120.52;47;107;0
4653.89;3676.96;47;107;0
4239.06;4085.57;47;107;0
4633.93;4145.49;47;107;0
4901.88;4078.39;47;107;0
4821.23;4153.25;47;107;0
4375.19;4346.24;47;107;0
4328.59;3901.86;47;107;0
4924.7;4084.95;47;107;0
4847.41;4843.52;47;107;0
5075.5;4111.61;47;107;0
4446.59;4061.41;47;107;0
4323.69;4178.06;47;107;0
5066.3;5033.27;47;107;0
5034.92;4301.96;47;107;0
4822.73;4258.09;47;107;0
4644.2;4168.56;47;107;0
4201.66;3888.02;47;107;0
4556.12;4135.09;47;107;0
5160.96;4913.58;47;107;0
4570.57;4087.93;47;107;0
5104.03;4713.65;47;107;0
4508.21;3943.95;47;107;0
4627.92;4436.24;47;107;0
4432.19;3775.93;47;107;0
4835.31;3890.95;47;107;0
4339.96;3598.26;47;107;0
5010.83;4169.1;47;107;0
4716.56;3944.95;47;107;0
4840.5;4186.37;47;107;0
4357.98;3894.62;47;107;0
4805.92;4795.0;47;107;0
4256.56;3740.73;47;107;0
4668.57;3921.61;47;107;0
4868.98;4641.34;47;107;0
5029.05;4436.58;47;107;0
4549.92;4274.2;47;107;0
4749.09;3836.29;47;107;0
4467.4;4161.85;47;107;0
4566.14;3686.15;47;107;0
4337.91;4167.5;47;107;0
4750.3;4361.34;47;107;0
5119.37;5072.97;47;107;0
4740.06;3861.54;47;107;0
4379.8;3962.76;47;107;0
4456.85;3936.24;47;107;0
3979.88;4314.14;47;107;0
4280.08;4224.18;47;107;0
4630.14;4284.33;47;107;0
4776.57;3933.74;47;107;0
4632.82;3809.25;47;107;0
4513.49;4282.52;47;107;0
4632.08;3794.46;47;107;0
4328.02;3792.27;47;107;0
4252.9;3854.55;47;107;0
4912.53;4262.51;47;107;0
4500.43;3562.94;47;107;0
4905.21;4211.9;47;107;0
4124.46;3568.2;47;107;0
4342.62;4045.84;47;107;0
4577.06;3957.49;47;107;0
4924.29;4723.4;47;107;0
4548.32;4278.39;47;107;0
4754.7;4242.34;47;107;0
4917.98;4012.42;47;107;0
5138.75;4157.8;47;107;0
4883.23;3911.68;47;107;0
4964.75;4435.89;47;107;0
4288.25;3950.3;47;107;0
4753.7;3788.43;47;107;0
5003.44;4987.8;47;107;0
4723.23;3791.79;47;107;0
5044.33;5022.12;47;107;0
4595.53;4004.24;47;107;0
5079.42;4506.1;47;107;0
4835.29;4046.83;47;107;0
4567.3;3725.66;47;107;0
5088.44;4093.62;47;107;0
4748.29;4113.73;47;107;0
4332.84;3956.75;47;107;0
4631.71;4002.7;47;107;0
4369.52;3906.39;47;107;0
4724.4;4179.73;47;107;0
4787.79;3934.94;47;107;0
4698.99;3769.97;47;107;0
4816.45;4219.89;47;107;0
4620.67;4237.47;47;107;0
4418.3;3898.86;47;107;0
4817.26;4210.16;47;107;0
4948.49;4033.59;47;107;0
4765.04;4068.72;47;107;0
4791.35;4643.83;47;107;0
4651.35;4310.62;47;107;0
4482.5;3858.96;47;107;0
4380.08;4493.19;47;107;0
4447.59;3753.23;47;107;0
4598.36;4265.5;47;107;0
4870.99;4395.07;47;107;0
4346.73;3943.54;47;107;0
4208.42;3732.42;47;107;0
4361.91;4351.43;47;107;0
5006.23;4894.17;47;107;0
4816.6;4683.74;47;107;0
4862.2;3998.61;47;107;0
5140.98;4088.41;47;107;0
4417.63;4096.72;47;107;0
4375.53;3833.3;47;107;0
4982.09;4006.78;47;107;0
4865.0;4140.02;47;107;0
4587.78;3683.82;47;107;0
4460.59;4207.8;47;107;0
4928.54;3955.3;47;107;0
4478.19;4078.09;47;107;0
4868.89;4680.3;47;107;0
4804.43;4214.23;47;107;0
4792.84;4011.14;47;107;0
4957.73;4117.4;47;107;0
4951.01;4143.26;47;107;0
4411.78;3634.8;47;107;0
4381.14;4289.95;47;107;0
4287.54;3825.12;47;107;0
4942.67;4118.5;47;107;0
4516.4;4295.59;47;107;0
4740.39;3910.7;47;107;0
4962.77;3939.21;47;107;0
4821.17;4284.93;47;107;0
4098.61;4112.18;47;107;0
4591.97;4081.98;47;107;0
4810.68;4459.66;47;107;0
4263.51;3731.2;47;107;0
4129.57;4100.72;47;107;0
4836.63;4562.33;47;107;0
4544.07;4038.65;47;107;0
4825.56;4174.21;47;107;0
4919.75;3993.73;47;107;0
4632.13;3972.37;47;107;0
4572.38;3821.2;47;107;0
5044.7;4076.91;47;107;0
4382.54;3726.38;47;107;0
4464.63;4394.86;47;107;0
4816.61;4187.06;47;107;0
4792.27;3854.89;47;107;0
4559.01;3686.8;47;107;0
5155.02;4341.35;47;107;0
4344.43;4229.63;47;107;0
4806.1;4383.07;47;107;0
4285.24;4470.59;47;107;0
4487.26;3775.61;47;107;0
4665.27;3900.81;47;107;0
4755.24;4062.8;47;107;0
4652.47;3977.31;47;107;0
4813.46;4116.35;47;107;0
4481.39;3950.97;47;107;0
4633.63;3819.11;47;107;0
5030.24;4949.13;47;107;0
4645.49;3935.31;47;107;0
4632.23;4025.56;47;107;0
4358.0;4079.72;47;107;0
5027.07;4755.51;47;107;0
4505.38;4198.41;47;107;0
4771.55;4164.37;47;107;0
4643.9;3974.18;47;107;0
4463.49;3776.67;47;107;0
4923.53;4064.92;47;107;0
4492.57;4130.11;47;107;0
4249.59;3961.33;47;107;0
5136.22;4290.56;47;107;0
4882.61;4024.46;47;107;0
4920.94;4067.08;47;107;0
4806.56;4689.66;47;107;0
5333.21;4696.22;47;107;0
4636.6;4016.81;47;107;0
5195.13;5031.64;47;107;0
4243.77;3957.28;47;107;0
5075.51;4182.26;47;107;0
4295.84;4247.4;47;107;0
4788.39;3899.5;47;107;0
4972.99;4077.74;47;107;0
5592.26;5387.21;47;107;0
4997.41;3959.7;47;107;0
5152.9;4126.32;47;107;0
4908.06;4281.85;47;107;0
4725.35;3730.87;47;107;0
4177.12;4361.99;47;107;0
4505.24;3790.48;47;107;0
4608.82;3856.97;47;107;0
4957.4;4938.86;47;107;0
4488.48;3997.01;47;107;0
4397.0;4287.64;47;107;0
4705.1;4342.76;47;107;0
4943.49;3930.93;47;107;0
4237.67;4160.09;47;107;0
4660.77;4172.2;47;107;0
4743.78;4287.01;47;107;0
5149.93;5066.94;47;107;0
4611.44;4093.85;47;107;0
4070.43;3919.29;47;107;0
4735.55;3886.41;47;107;0
4652.81;4120.63;47;107;0
4783.91;3941.6;47;107;0
4470.78;3973.75;47;107;0
4857.0;4043.66;47;107;0
5155.45;5118.09;47;107;0
4377.73;4072.75;47;107;0
4376.34;4153.31;47;107;0
4753.69;3874.85;47;107;0
4791.57;4034.48;47;107;0
4607.92;4202.08;47;107;0
4719.77;4061.41;47;107;0
4780.2;3943.39;47;107;0
4735.87;4105.47;47;107;0
4984.14;3996.58;47;107;0
4556.86;3946.6;47;107;0
4817.53;4196.17;47;107;0
4432.21;3915.42;47;107;0
4675.56;4117.91;47;107;0
4330.19;4268.42;47;107;0
4735.23;4112.0;47;107;0
4681.5;3879.06;47;107;0
4889.11;4107.46;47;107;0
5121.38;4283.39;47;107;0
4675.77;4063.03;47;107;0
4410.87;3677.72;47;107;0
4684.87;4127.67;47;107;0
4421.98;4070.95;47;107;0
5280.67;5044.16;47;107;0
4891.38;4793.13;47;107;0
4544.01;3797.8;47;107;0
4517.61;3995.16;47;107;0
5179.73;4180.61;47;107;0
4063.65;4201.97;47;107;0
4366.41;4146.23;47;107;0
5118.46;4576.44;47;107;0
4704.74;4601.99;47;107;0
4671.4;4222.91;47;107;0
4742.88;4186.91;47;107;0
4538.18;4394.13;47;107;0
4499.27;3962.53;47;107;0
4559.01;4317.51;47;107;0
4735.3;3755.91;47;107;0
4405.91;3860.3;47;107;0
5057.82;4157.47;47;107;0
4970.68;4061.05;47;107;0
4467.96;3891.42;47;107;0
4887.75;4063.08;47;107;0
4448.78;3778.8;47;107;0
5012.98;3970.22;47;107;0
4776.69;4555.68;47;107;0
4729.05;4125.05;47;107;0
4594.21;4131.33;47;107;0
4937.5;4088.05;47;107;0
4501.13;3920.44;47;107;0
4451.23;4277.09;47;107;0
4525.56;4311.3;47;107;0
4790.28;4254.8;47;107;0
4853.32;3855.62;47;107;0
4326.89;4076.49;47;107;0
4429.26;4202.15;47;107;0
4981.45;4860.04;47;107;0
4257.76;3914.79;47;107;0
5177.73;5057.05;47;107;0
5088.54;5022.83;47;107;0
5173.61;4298.39;47;107;0
5021.77;4185.64;47;107;0
4702.04;4096.81;47;107;0
4765.8;4590.12;47;107;0
4913.32;4172.15;47;107;0
4471.53;4270.07;47;107;0
4973.5;4901.76;47;107;0
4241.8;4070.92;47;107;0
4642.06;4047.9;47;107;0
4391.79;4177.64;47;107;0
4660.82;4033.2;47;107;0
4441.08;4055.12;47;107;0
4649.79;4009.14;47;107;0
4911.05;4681.44;47;107;0
4394.59;3996.58;47;107;0
4785.41;3872.32;47;107;0
4055.19;4172.18;47;107;0
4749.13;4312.46;47;107;0
4363.52;4112.17;47;107;0
4492.3;4210.69;47;107;0
4292.17;3956.34;47;107;0
4334.55;4099.75;47;107;0
4826.86;4129.55;47;107;0
4559.07;3970.03;47;107;0
4428.96;3797.65;47;107;0
4443.82;4196.85;47;107;0
4205.73;4007.66;47;107;0
4674.19;4395.32;47;107;0
4895.82;4768.39;47;107;0
4912.78;4387.59;47;107;0
4633.76;4288.97;47;107;0
4762.47;3823.48;47;107;0
4633.57;3924.96;47;107;0
4465.33;3854.76;47;107;0
4759.29;4125.05;47;107;0
4796.16;4067.14;47;107;0
4625.46;4564.67;47;107;0
4636.15;3970.42;47;107;0
4930.06;4263.69;47;107;0
4617.21;3796.37;47;107;0
4559.52;4235.86;47;107;0
4240.89;4132.51;47;107;0
4774.37;4185.99;47;107;0
4316.86;3963.69;47;107;0
4867.36;3945.93;47;107;0
4377.53;3703.52;47;107;0
5395.4;5104.68;47;107;0
4755.88;3781.33;47;107;0
4324.32;3998.78;47;107;0
4765.01;4307.42;47;107;0
4953.8;4428.71;47;107;0
5473.88;5130.6;47;107;0
4700.08;4314.19;47;107;0
4483.55;4034.98;47;107;0
4957.34;4172.97;47;107;0
4930.55;4278.14;47;107;0
4671.02;4043.06;47;107;0
5560.58;5462.55;47;107;0
4788.13;3949.42;47;107;0
4713.45;4335.95;47;107;0
4539.79;4180.86;47;107;0
4721.46;3869.03;47;107;0
4706.09;3949.71;47;107;0
4284.88;4377.98;47;107;0
5231.14;5175.98;47;107;0
4755.09;4548.49;47;107;0
4926.26;4295.79;47;107;0
5112.74;4891.36;47;107;0
4629.05;3749.69;47;107;0
4916.62;4265.17;47;107;0
5051.73;4129.87;47;107;0
4789.65;3943.21;47;107;0
4687.72;4242.92;47;107;0
4446.06;3650.97;47;107;0
4669.57;3789.15;47;107;0
4861.06;3871.68;47;107;0
4556.57;3713.48;47;107;0
4798.95;3995.09;47;107;0
4984.63;4779.2;47;107;0
5125.45;5042.96;47;107;0
4337.38;3617.18;47;107;0
4244.79;4097.82;47;107;0
4820.35;3827.72;47;107;0
5203.66;4828.47;47;107;0
4380.5;4271.36;47;107;0
5211.16;5110.49;47;107;0
5063.7;4368.14;47;107;0
4717.67;4102.07;47;107;0
4782.85;4311.2;47;107;0
4945.43;4195.28;47;107;0
5026.08;3966.8;47;107;0
4826.65;3955.09;47;107;0
4751.64;4334.59;47;107;0
4338.48;3867.38;47;107;0
5339.08;4765.32;47;107;0
4603.4;4237.67;47;107;0
4342.88;4124.34;47;107;0
4550.03;3937.53;47;107;0
5054.15;4891.03;47;107;0
5347.22;5173.36;47;107;0
4785.89;3820.44;47;107;0
4587.03;4000.71;47;107;0
4763.74;4055.16;47;107;0
5482.7;4998.08;47;107;0
4981.05;4890.68;47;107;0
4549.16;3919.39;47;107;0
4992.36;3982.39;47;107;0
